libreoffice	libreoffice
librest-demo	devpkg-rest
libtool	c-basic
libtoolize	c-basic
libvirtd	kvm-host
libwacom-list-devices	devpkg-libwacom
libwacom-list-local-devices	devpkg-libwacom
libwacom-show-stylus	devpkg-libwacom
libwacom-update-db	devpkg-libwacom
lid	devpkg-libuser
lightdm	lightdm
lightdm-gtk-greeter	lightdm
lightdm-session	lightdm
lily-glyph-commands	texlive
lily-image-commands	texlive
lily-rebuild-pdfs	texlive
linguist	devpkg-qttools
link	os-core
linkicc	devpkg-lcms2
links	network-basic
linux64	os-core
listbib	texlive
listgeo	R-extras-dev
listings-ext.sh	texlive
listplugins	kde-frameworks5-dev
lkbib	man-pages
ll2utm	amateur-radio
llc	llvm
llc-17	llvm
lld	llvm
lld-17	llvm
lld-link	llvm
lld-link-17	llvm
lldb	llvm
lldb-17	llvm
lldb-argdumper	llvm
lldb-argdumper-17	llvm
lldb-instr	llvm
lldb-instr-17	llvm
lldb-server	llvm
lldb-server-17	llvm
lldb-vscode	llvm
lldb-vscode-17	llvm
lldpad	performance-tools
lldpcli	lldpd
lldpctl	lldpd
lldpd	lldpd
lldptool	performance-tools
lli	llvm
lli-17	llvm
llmk	texlive
llvm-addr2line	llvm
llvm-addr2line-17	llvm
llvm-ar	llvm
llvm-ar-17	llvm
llvm-as	llvm
llvm-as-17	llvm
llvm-bcanalyzer	llvm
llvm-bcanalyzer-17	llvm
llvm-bitcode-strip	llvm
llvm-bitcode-strip-17	llvm
llvm-c-test	llvm
llvm-c-test-17	llvm
llvm-cat	llvm
llvm-cat-17	llvm
llvm-cfi-verify	llvm
llvm-cfi-verify-17	llvm
llvm-config	llvm
llvm-config-17	llvm
llvm-cov	llvm
llvm-cov-17	llvm
llvm-cvtres	llvm
llvm-cvtres-17	llvm
llvm-cxxdump	llvm
llvm-cxxdump-17	llvm
llvm-cxxfilt	llvm
llvm-cxxfilt-17	llvm
llvm-cxxmap	llvm
llvm-cxxmap-17	llvm
llvm-debuginfo-analyzer	llvm
llvm-debuginfo-analyzer-17	llvm
llvm-debuginfod	llvm
llvm-debuginfod-17	llvm
llvm-debuginfod-find	llvm
llvm-debuginfod-find-17	llvm
llvm-diff	llvm
llvm-diff-17	llvm
llvm-dis	llvm
llvm-dis-17	llvm
llvm-dlltool	llvm
llvm-dlltool-17	llvm
llvm-dwarfdump	llvm
llvm-dwarfdump-17	llvm
llvm-dwarfutil	llvm
llvm-dwarfutil-17	llvm
llvm-dwp	llvm
llvm-dwp-17	llvm
llvm-exegesis	llvm
llvm-exegesis-17	llvm
llvm-extract	llvm
llvm-extract-17	llvm
llvm-gsymutil	llvm
llvm-gsymutil-17	llvm
llvm-ifs	llvm
llvm-ifs-17	llvm
llvm-install-name-tool	llvm
llvm-install-name-tool-17	llvm
llvm-jitlink	llvm
llvm-jitlink-17	llvm
llvm-lib	llvm
llvm-lib-17	llvm
llvm-libtool-darwin	llvm
llvm-libtool-darwin-17	llvm
llvm-link	llvm
llvm-link-17	llvm
llvm-lipo	llvm
llvm-lipo-17	llvm
llvm-lto	llvm
llvm-lto-17	llvm
llvm-lto2	llvm
llvm-lto2-17	llvm
llvm-mc	llvm
llvm-mc-17	llvm
llvm-mca	llvm
llvm-mca-17	llvm
llvm-ml	llvm
llvm-ml-17	llvm
llvm-modextract	llvm
llvm-modextract-17	llvm
llvm-mt	llvm
llvm-mt-17	llvm
llvm-nm	llvm
llvm-nm-17	llvm
llvm-objcopy	llvm
llvm-objcopy-17	llvm
llvm-objdump	llvm
llvm-objdump-17	llvm
llvm-opt-report	llvm
llvm-opt-report-17	llvm
llvm-otool	llvm
llvm-otool-17	llvm
llvm-pdbutil	llvm
llvm-pdbutil-17	llvm
llvm-profdata	llvm
llvm-profdata-17	llvm
llvm-profgen	llvm
llvm-profgen-17	llvm
llvm-ranlib	llvm
llvm-ranlib-17	llvm
llvm-rc	llvm
llvm-rc-17	llvm
llvm-readelf	llvm
llvm-readelf-17	llvm
llvm-readobj	llvm
llvm-readobj-17	llvm
llvm-reduce	llvm
llvm-reduce-17	llvm
llvm-remark-size-diff	llvm
llvm-remark-size-diff-17	llvm
llvm-remarkutil	llvm
llvm-remarkutil-17	llvm
llvm-rtdyld	llvm
llvm-rtdyld-17	llvm
llvm-sim	llvm
llvm-sim-17	llvm
llvm-size	llvm
llvm-size-17	llvm
llvm-spirv	llvm
llvm-spirv-17	llvm
llvm-split	llvm
llvm-split-17	llvm
llvm-stress	llvm
llvm-stress-17	llvm
llvm-strings	llvm
llvm-strings-17	llvm
llvm-strip	llvm
llvm-strip-17	llvm
llvm-symbolizer	llvm
llvm-symbolizer-17	llvm
llvm-tapi-diff	llvm
llvm-tapi-diff-17	llvm
llvm-tblgen	llvm
llvm-tblgen-17	llvm
llvm-tli-checker	llvm
llvm-tli-checker-17	llvm
llvm-undname	llvm
llvm-undname-17	llvm
llvm-windres	llvm
llvm-windres-17	llvm
llvm-xray	llvm
llvm-xray-17	llvm
ln	os-core
lnewusers	devpkg-libuser
lnstat	iproute2
lo10k1	alsa-tools
loadjpeg	libva-utils
loadkeys	kbd
loadunimap	kbd
lobase	libreoffice
local_lsmplugin	sysadmin-remote
localc	libreoffice
locale	os-core
localectl	systemd
localedef	glibc-locale
locate	findutils
lockfile	mail-utils
locktest	samba
lodraw	libreoffice
loffice	libreoffice
lofromtemplate	libreoffice
log2asc	automotive-tools
log2gpx	amateur-radio
log2long	automotive-tools
logger	os-core
login	os-core
loginctl	systemd
logname	os-core
logoutd	os-core
logresolve	httpd
logrotate	logrotate
logsave	os-cloudguest-equinix
loimpress	libreoffice
lokalize	desktop-kde-apps
lollipop	texlive
lomath	libreoffice
look	os-core
lookandfeeltool	desktop-kde-apps
lookbib	man-pages
losetup	os-core
loweb	libreoffice
lowntfs-3g	storage-utils
lowriter	libreoffice
lp	hardware-printing
lpadmin	hardware-printing
lpasswd	devpkg-libuser
lpc	hardware-printing
lpinfo	hardware-printing
lpmove	hardware-printing
lpoptions	hardware-printing
lpq	hardware-printing
lpr	hardware-printing
lprm	hardware-printing
lprodump	qt-basic
lprsetup.sh	ghostscript
lpstat	hardware-printing
lpunlock	tcl-basic
lrelease	devpkg-qttools
lrelease-pro	qt-basic
ls	os-core
lsacpi	sysadmin-basic
lsattr	os-core
lsblk	os-core
lscgroup	devpkg-libcgroup
lscpu	os-core
lsdiff	dev-utils
lsfd	os-core
lsgpu	igt-gpu-tools
lshw	sysadmin-basic
lsinitrd	sysadmin-basic
lsipc	os-core
lsirq	os-core
lskat	desktop-kde-games
lslocks	os-core
lslogins	os-core
lsmcli	sysadmin-remote
lsmd	sysadmin-remote
lsmem	os-core
lsmod	sysadmin-basic
lsmtd	mtd-utils
lsns	os-core
lsof	lsof
lspci	sysadmin-basic
lsscsi	storage-utils
lssubsys	devpkg-libcgroup
lstopo-no-graphics	hwloc
lsusb	sysadmin-basic
ltdbtool	samba
lto-dump	c-basic
lto-dump-10	c-extras-gcc10
lto-dump-11	c-extras-gcc11
ltp-bump	ltp
ltp-pan	ltp
ltrace	performance-tools
lttng	lttng
lttng-crash	lttng
lttng-gen-tp	lttng
lttng-relayd	lttng
lttng-sessiond	lttng
ltx2crossrefxml	texlive
ltxfileinfo	texlive
ltximg	texlive
lu.A.x	npb
lu.B.x	npb
lu.C.x	npb
lu.D.x	npb
lu.E.x	npb
lu.S.x	npb
lu.W.x	npb
lua	lua-basic
luac	lua-basic
luacsplain	texlive
luahbtex	texlive
luajit	lua-basic
luajit-2.1.0-beta3	lua-basic
luajithbtex	texlive
luajittex	texlive
lualatex	texlive
lualatex-dev	texlive
luaotfload-tool	texlive
luarocks	lua-basic
luarocks-admin	lua-basic
luatex	texlive
luatools	texlive
lupdate	devpkg-qttools
lupdate-pro	qt-basic
lur-command	games
luseradd	devpkg-libuser
luserdel	devpkg-libuser
lusermod	devpkg-libuser
lutris	lutris
lvchange	boot-encrypted
lvconvert	boot-encrypted
lvcreate	boot-encrypted
lvdisplay	boot-encrypted
lvextend	boot-encrypted
lvm	boot-encrypted
lvm-cache-stats	blivet-gui
lvm_import_vdo	boot-encrypted
lvmconfig	boot-encrypted
lvmdbusd	boot-encrypted
lvmdevices	boot-encrypted
lvmdiskscan	boot-encrypted
lvmdump	boot-encrypted
lvmsadc	boot-encrypted
lvmsar	boot-encrypted
lvreduce	boot-encrypted
lvremove	boot-encrypted
lvrename	boot-encrypted
lvresize	boot-encrypted
lvs	boot-encrypted
lvscan	boot-encrypted
lwarpmk	texlive
lwp-download	perl-basic
lwp-dump	perl-basic
lwp-mirror	perl-basic
lwp-request	perl-basic
lxt2miner	gtkwave
lxt2vcd	gtkwave
lynx	lynx
lyx	LyX
lyxclient	LyX
lz	storage-utils
lz4	lz4
lz4c	lz4
lz4cat	lz4
lzcat	xz
lzcmp	xz
lzdiff	xz
lzegrep	xz
lzfgrep	xz
lzgrep	xz
lzip	plzip
lzless	xz
lzma	xz
lzmadec	xz
lzmainfo	xz
lzmore	xz
lzop	sysadmin-basic
m-tx	texlive
m17n-conv	desktop
m17n-date	desktop
m17n-dump	desktop
m17n-edit	desktop
m17n-view	desktop
m4	c-basic
mac2unix	sysadmin-basic
machinectl	systemd
macpack	mono
mag	texlive
magick	ImageMagick
magick-script	ImageMagick
mail	mutt
mailq	postfix
mailstat	mail-utils
make	make
make-bcache	bcache-tools
make-file.sh	ltp
make4ht	texlive
makealias	devpkg-hunspell
makecert	mono
makeconv	sddm
makedtx	texlive
makeglossaries	texlive
makeglossaries-lite	texlive
makeindex	texlive
makeinfo	texinfo
makejvf	texlive
makeobj	desktop-kde-apps
maketext	perl-extras
maketx	devpkg-oiio
mako-render	containers-basic-dev
man	man-pages
man-recode	man-pages
mandb	man-pages
mandoc	cryptoprocessor-management-dev
manifest	byobu
manpath	man-pages
map	perl-extras
mapscrn	kbd
maq2sam-long	samtools
maq2sam-short	samtools
marble	education-tertiary
marble-qt	education-tertiary
marcdump	perl-extras
mariabackup	mariadb
mariadb	mariadb
mariadb-access	mariadb
mariadb-admin	mariadb
mariadb-backup	mariadb
mariadb-binlog	mariadb
mariadb-check	mariadb
mariadb-client-test	mariadb
mariadb-config	mariadb
mariadb-conv	mariadb
mariadb-convert-table-format	mariadb
mariadb-dump	mariadb
mariadb-dumpslow	mariadb
mariadb-find-rows	mariadb
mariadb-fix-extensions	mariadb
mariadb-hotcopy	mariadb
mariadb-import	mariadb
mariadb-install-db	mariadb
mariadb-ldb	mariadb
mariadb-plugin	mariadb
mariadb-secure-installation	mariadb
mariadb-service-convert	mariadb
mariadb-setpermission	mariadb
mariadb-show	mariadb
mariadb-slap	mariadb
mariadb-test	mariadb
mariadb-tzinfo-to-sql	mariadb
mariadb-upgrade	mariadb
mariadb-waitpid	mariadb
mariadb_config	mariadb
mariadbd	mariadb
mariadbd-multi	mariadb
mariadbd-safe	mariadb
mariadbd-safe-helper	mariadb
markdown_py	scm-server
masktest	samba
match_parens	texlive
mathspic	texlive
mattrib	storage-utils
maturin	desktop-dev
mbadblocks	storage-utils
mbim-network	devpkg-libmbim
mbimcli	devpkg-libmbim
mbstream	mariadb
mbsync	isync
mbsync-get-cert	isync
mc	sysadmin-basic
mcat	storage-utils
mcd	storage-utils
mcdiff	sysadmin-basic
mcedit	sysadmin-basic
mcelog	kernel-rt
mcheck	storage-utils
mckey	hpc-utils
mcomp	storage-utils
mconfig	mono
mcookie	os-core
mcopy	storage-utils
mcp251xfd-dump	automotive-tools
mcs	mono
mcview	sysadmin-basic
md2html	devpkg-md4c
md5fa	samtools
md5sum	os-core
md5sum-lite	samtools
mdadm	storage-utils
mdassembler	mono
mdb_copy	devpkg-lmdb
mdb_dump	devpkg-lmdb
mdb_load	devpkg-lmdb
mdb_stat	devpkg-lmdb
mdbrebase	mono
mdel	storage-utils
mdeltree	storage-utils
mdig	network-basic
mdir	storage-utils
mdmon	storage-utils
mdoc	mono
mdoc-assemble	mono
mdoc-export-html	mono
mdoc-export-msxdoc	mono
mdoc-update	mono
mdoc-validate	mono
mdsearch	samba
mdu	storage-utils
mdvalidater	mono
mech-dump	perl-basic
media-ctl	v4l-utils
megaraid_lsmplugin	sysadmin-remote
meinproc5	desktop-kde
meld	meld
melt	kdenlive
melt-7	kdenlive
mem_image	devpkg-LibRaw
memcached	memcached
memdiskfind	syslinux
memhog	numactl
memkind-auto-dax-kmem-nodes	os-clr-on-clr
memkind-hbw-nodes	os-clr-on-clr
memprof2calltree	kcachegrind
memtier	os-clr-on-clr
memtier_benchmark	os-testsuite-phoronix
mendex	texlive
mergecap	wireshark
mergerepo_c	mixer
mergesolv	devpkg-libsolv
mersenne	calc
mesg	os-core
meson	dev-utils
message_aggregator	amateur-radio
metacity	desktop
metacity-message	desktop
metacity-theme-viewer	desktop
metaflac	flac
mev	sysadmin-basic
mex	texlive
mf	texlive
mf-nowin	texlive
mf2pt1	texlive
mflua	texlive
mflua-nowin	texlive
mfluajit	texlive
mfluajit-nowin	texlive
mformat	storage-utils
mfplain	texlive
mft	texlive
mg.A.x	npb
mg.B.x	npb
mg.C.x	npb
mg.D.x	npb
mg.E.x	npb
mg.S.x	npb
mg.W.x	npb
mib2c	performance-tools
mib2c-update	performance-tools
midi2xml	gsequencer
mido-connect	machine-learning-basic
mido-play	machine-learning-basic
mido-ports	machine-learning-basic
mido-serve	machine-learning-basic
migratepages	numactl
migspeed	numactl
minetest	minetest
minetestserver	minetestserver
minfo	storage-utils
minicom	minicom
minimodem	amateur-radio
mirrorMappings	perl-extras
mirror_server	machine-learning-basic
mirror_server_stop	machine-learning-basic
mispipe	moreutils
mixartloader	alsa-tools
mixer	mixer
mk4ht	texlive
mkCSGB2312	perl-extras
mk_cmds	os-cloudguest-equinix
mkbitmap	maker-cnc
mkbundle	mono
mkdir	os-core
mkdosfs	dosfstools
mke2fs	os-cloudguest-equinix
mkexfatfs	storage-utils
mkfifo	os-core
mkfontdir	fonts-basic
mkfontscale	fonts-basic
mkfs	os-core
mkfs.btrfs	btrfs-progs
mkfs.cramfs	os-core-dev
mkfs.exfat	storage-utils
mkfs.ext2	os-cloudguest-equinix
mkfs.ext3	os-cloudguest-equinix
mkfs.ext4	os-cloudguest-equinix
mkfs.f2fs	storage-utils
mkfs.fat	dosfstools
mkfs.jffs2	mtd-utils
mkfs.msdos	dosfstools
mkfs.ntfs	storage-utils
mkfs.ubifs	mtd-utils
mkfs.vfat	dosfstools
mkfs.xfs	xfsprogs
mkgrkindex	texlive
mkhomedir_helper	sysadmin-basic
mkindex	texlive
mkisofs	xorriso
mkjobtexmf	texlive
mklost+found	os-core
mkmanifest	storage-utils
mkmapfile	perl-extras
mknod	os-core
mkntfs	storage-utils
mkocp	texlive
mkoctfile	octave
mkoctfile-8.4.0	octave
mkofm	texlive
mkosi	mkosi
mkpasswd	sysadmin-basic
mkpic	texlive
mkroot	modules
mksquashfs	storage-utils
mkswap	os-core
mkt1font	texlive
mktemp	os-core
mktexfmt	texlive
mktexlsr	texlive
mktexmf	texlive
mktexpk	texlive
mktextfm	texlive
mlabel	storage-utils
mllatex	texlive
mltex	texlive
mm-common-get	devpkg-mm-common
mm-common-prepare	devpkg-mm-common
mm2gv	graphviz
mmafm	texlive
mmc	storage-utils
mmc-tool	asunder
mmcli	NetworkManager-extras
mmd	storage-utils
mmdblookup	devpkg-libmaxminddb
mmdbresolve	wireshark
mmount	storage-utils
mmove	storage-utils
mmpfb	texlive
moc	devpkg-qtbase
mock	package-utils
mock-parse-buildlog	package-utils
mockchain	package-utils
mod	mono
modifyrepo_c	mixer
modinfo	sysadmin-basic
modpods	perl-extras
modprobe	sysadmin-basic
modularize	llvm
modularize-17	llvm
module-starter	perl-extras
modulecmd	modules
modulemd-validator	os-clr-on-clr-dev
modutil	cryptography
mogrify	ImageMagick
mojo	perl-extras
mokutil	sysadmin-basic
mongoose	R-extras-dev
monitor-sensor	iio-sensor-proxy
mono	mono
mono-api-html	mono
mono-api-info	mono
mono-boehm	mono
mono-cil-strip	mono
mono-configuration-crypto	mono
mono-find-provides	mono
mono-find-requires	mono
mono-gdb.py	mono
mono-heapviz	mono
mono-package-runtime	mono
mono-service	mono
mono-service2	mono
mono-sgen	mono
mono-sgen-gdb.py	mono
mono-shlib-cop	mono
mono-symbolicate	mono
mono-test-install	mono
mono-xmltool	mono
monodis	mono
monodocer	mono
monodocs2html	mono
monodocs2slashdoc	mono
monograph	mono
monolinker	mono
monop	mono
monop2	mono
montage	ImageMagick
moose-outdated	perl-extras
morbo	perl-extras
more	os-core
mosh	sysadmin-basic
mosh-client	sysadmin-basic
mosh-server	sysadmin-basic
mosquitto	mosquitto
mosquitto_ctrl	mosquitto
mosquitto_passwd	mosquitto
mosquitto_pub	mosquitto
mosquitto_rr	mosquitto
mosquitto_sub	mosquitto
motd-update.sh	sysadmin-basic
mount	os-core
mount.cifs	storage-utils
mount.efs	cloud-api
mount.fuse3	fuse
mount.glusterfs	storage-cluster
mount.lowntfs-3g	storage-utils
mount.nfs	nfs-utils
mount.nfs4	nfs-utils
mount.ntfs	storage-utils
mount.ntfs-3g	storage-utils
mount.smb3	storage-utils
mount.ubifs	mtd-utils
mountpoint	os-core
mouse-dpi-tool	devpkg-libevdev
mouse-test	sysadmin-basic
mozcerts-qt5	kde-frameworks5-dev
mozroots	mono
mp2bug	perl-extras
mpartition	storage-utils
mpathpersist	storage-utils
mpeg2vaenc	libva-utils
mpeg2vldemo	libva-utils
mpg123	mpg123
mpg123-id3dump	mpg123
mpg123-strip	mpg123
mpiCC	openmpi
mpic++	openmpi
mpicalc	devpkg-libgcrypt
mpicc	openmpi
mpicxx	openmpi
mpiexec	openmpi
mpif77	openmpi
mpif90	openmpi
mpifort	openmpi
mpirun	openmpi
mpost	texlive
mpris-proxy	hardware-bluetooth
mprof-report	mono
mpstat	sysstat
mptopdf	texlive
mpv	mpv
mrd	storage-utils
mren	storage-utils
ms_print	valgrind
mscore	MuseScore
msgattrib	c-basic
msgcat	c-basic
msgcmp	c-basic
msgcomm	c-basic
msgconv	c-basic
msgen	c-basic
msgexec	c-basic
msgfilter	c-basic
msgfmt	c-basic
msggrep	c-basic
msginit	c-basic
msgmerge	c-basic
msgunfmt	c-basic
msguniq	c-basic
msguntypot	po4a
mshortname	storage-utils
mshowfat	storage-utils
msidb	wine
msiexec	wine
msk144code	amateur-radio
msm_dp_compliance	igt-gpu-tools
msmtp	perl-basic
msmtpd	perl-basic
msql2mysql	mariadb
msr-cpuid	performance-tools
mstconfig	hpc-utils
mstflint	hpc-utils
mstmcra	hpc-utils
mstmread	hpc-utils
mstmtserver	hpc-utils
mstmwrite	hpc-utils
mstregdump	hpc-utils
mstvpd	hpc-utils
msxlint	texlive
mtd_debug	mtd-utils
mtdev-test	devpkg-mtdev
mtdinfo	mtd-utils
mtdpart	mtd-utils
mtools	storage-utils
mtoolstest	storage-utils
mtp-albumart	devpkg-libmtp
mtp-albums	devpkg-libmtp
mtp-connect	devpkg-libmtp
mtp-delfile	devpkg-libmtp
mtp-detect	devpkg-libmtp
mtp-emptyfolders	devpkg-libmtp
mtp-files	devpkg-libmtp
mtp-filetree	devpkg-libmtp
mtp-folders	devpkg-libmtp
mtp-format	devpkg-libmtp
mtp-getfile	devpkg-libmtp
mtp-getplaylist	devpkg-libmtp
mtp-hotplug	devpkg-libmtp
mtp-newfolder	devpkg-libmtp
mtp-newplaylist	devpkg-libmtp
mtp-playlists	devpkg-libmtp
mtp-reset	devpkg-libmtp
mtp-sendfile	devpkg-libmtp
mtp-sendtr	devpkg-libmtp
mtp-thumb	devpkg-libmtp
mtp-tracks	devpkg-libmtp
mtp-trexist	devpkg-libmtp
mtr	mtr
mtr-packet	mtr
mtrace-reader.py	linux-firmware-extras
mtxrun	texlive
mtxrunjit	texlive
mtype	storage-utils
multibibliography	texlive
multimon-ng	amateur-radio
multipath	storage-utils
multipathc	storage-utils
multipathd	storage-utils
multirender_test	devpkg-LibRaw
multixterm	tcl-basic
mumble	mumble
mumble-overlay	mumble
mumble-server	mumble-server
mumble-server-user-wrapper	mumble-server
munch	devpkg-hunspell
munge	cluster-tools
munged	cluster-tools
mungekey	cluster-tools
musescore	MuseScore
musixflx	texlive
musixtex	texlive
musl-gcc	musl
mutt	mutt
mutt_pgpring	mutt
muttbug	mutt
mutter	os-testsuite-graphics
mv	os-core
mvxattr	samba
mxtar	storage-utils
my_print_defaults	mariadb
myisam_ftdump	mariadb
myisamchk	mariadb
myisamlog	mariadb
myisampack	mariadb
mymeta-cpanfile	perl-extras
mypy	python-extras
mypyc	python-extras
myrocks_hotbackup	mariadb
mysql	mariadb
mysql_client_test	mariadb
mysql_config	mariadb
mysql_convert_table_format	mariadb
mysql_find_rows	mariadb
mysql_fix_extensions	mariadb
mysql_install_db	mariadb
mysql_ldb	mariadb
mysql_plugin	mariadb
mysql_secure_installation	mariadb
mysql_setpermission	mariadb
mysql_tzinfo_to_sql	mariadb
mysql_upgrade	mariadb
mysql_waitpid	mariadb
mysqlaccess	mariadb
mysqladmin	mariadb
mysqlbinlog	mariadb
mysqlcheck	mariadb
mysqld	mariadb
mysqld_multi	mariadb
mysqld_safe	mariadb
mysqld_safe_helper	mariadb
mysqldump	mariadb
mysqldumpslow	mariadb
mysqlhotcopy	mariadb
mysqlimport	mariadb
mysqlshow	mariadb
mysqlslap	mariadb
mysqltest	mariadb
mytop	mariadb
mzip	storage-utils
named-checkzone	network-basic
named-compilezone	network-basic
namei	os-core
nameif	net-tools
nanddump	mtd-utils
nandflipbits	mtd-utils
nandtest	mtd-utils
nandwrite	mtd-utils
nano	sysadmin-basic
nasm	nasm
native2ascii	java-basic
natsort	python-extras
nautilus	nautilus
nautilus-autorun-software	nautilus
nc	sysadmin-basic
nc-config	devpkg-netcdf
nc4print	devpkg-netcdf
ncat	ncat
nccopy	devpkg-netcdf
ncdu	ncdu
ncdump	devpkg-netcdf
ncgen	devpkg-netcdf
ncgen3	devpkg-netcdf
ncursesw6-config	sysadmin-basic
ndctl	storage-utils
ndiff	nmap
ndisasm	nasm
ndpiReader	network-security-monitoring
ndptool	devpkg-libndp
ndrdump	samba
nearblack	gdal
neato	graphviz
neofetch	sysadmin-basic
neomutt	neomutt
neqn	man-pages
net	samba
net-mqtt-pub	perl-extras
net-mqtt-sub	perl-extras
net-mqtt-trace	perl-extras
net-server	perl-extras
net-snmp-cert	performance-tools
net-snmp-config	performance-tools
net-snmp-create-v3-user	performance-tools
netaddr	ansible
netcap	devpkg-libcap-ng
netdata	netdata
netdata-claim.sh	netdata
netdatacli	netdata
netfix	performance-tools
nethogs	nethogs
netkey-tool	smartcard
netloc_draw_to_json	hwloc
netloc_ib_extract_dats	hwloc
netloc_ib_gather_raw	hwloc
netloc_mpi_find_hosts	hwloc
netloc_rank_order	hwloc
netplan	netplan
netstat	net-tools
nettle-pbkdf2	devpkg-nettle
networkctl	systemd
newaliases	postfix
newgidmap	os-core
newgrp	os-core
newuidmap	os-core
newusers	os-core
nf-ct-add	libnl
nf-ct-events	libnl
nf-ct-list	libnl
nf-exp-add	libnl
nf-exp-delete	libnl
nf-exp-list	libnl
nf-log	libnl
nf-monitor	libnl
nf-queue	libnl
nfct	network-basic
nfnl_osf	iptables
nfs_lsmplugin	sysadmin-remote
nfsconf	nfs-utils
nfsdcld	nfs-utils
nfsdcltrack	nfs-utils
nfsidmap	nfs-utils
nfsstat	nfs-utils
nft	firewalld
nftl_format	mtd-utils
nftldump	mtd-utils
ngettext	c-basic
nginx	nginx
nginx-mainline	nginx-mainline
nginx-module	kvm-host-dev
nhlt-dmic-info	alsa-utils
nhrpd	quagga
nice	os-core
niceload	parallel
nicstat	performance-tools
nim	nim
nimble	nim
nimgrep	nim
nimsuggest	nim
ninja	dev-utils
nisdomainname	net-tools
nl	os-core
nl-addr-add	libnl
nl-addr-delete	libnl
nl-addr-list	libnl
nl-class-add	libnl
nl-class-delete	libnl
nl-class-list	libnl
nl-classid-lookup	libnl
nl-cls-add	libnl
nl-cls-delete	libnl
nl-cls-list	libnl
nl-fib-lookup	libnl
nl-link-enslave	libnl
nl-link-ifindex2name	libnl
nl-link-list	libnl
nl-link-name2ifindex	libnl
nl-link-release	libnl
nl-link-set	libnl
nl-link-stats	libnl
nl-list-caches	libnl
nl-list-sockets	libnl
nl-monitor	libnl
nl-neigh-add	libnl
nl-neigh-delete	libnl
nl-neigh-list	libnl
nl-neightbl-list	libnl
nl-pktloc-lookup	libnl
nl-qdisc-add	libnl
nl-qdisc-delete	libnl
nl-qdisc-list	libnl
nl-route-add	libnl
nl-route-delete	libnl
nl-route-get	libnl
nl-route-list	libnl
nl-rule-list	libnl
nl-tctree-list	libnl
nl-util-addr	libnl
nload	nload
nm	binutils
nm-applet	NetworkManager-extras
nm-connection-editor	NetworkManager-extras
nm-online	NetworkManager
nmap	nmap
nmapfe	nmap
nmbd	samba
nmblookup	samba
nmcli	NetworkManager
nmtui	NetworkManager-tui
nmtui-connect	NetworkManager-tui
nmtui-edit	NetworkManager-tui
nmtui-hostname	NetworkManager-tui
node	nodejs-basic
nohup	os-core
nologin	os-core
noncvslist	desktop-kde-apps
nonsvnlist	desktop-kde-apps
nop	graphviz
nopaste	perl-basic
notepad	wine
notify-send	devpkg-libnotify
notmuch	notmuch
novo2sam.pl	samtools
npa-tool	smartcard
npb-run-mpi.sh	npb
npb-run-omp.sh	npb
nping	nmap
npm	nodejs-basic
nproc	os-core
nproxy	pdns
npth-config	containers-basic-dev
npx	nodejs-basic
nroff	man-pages
nrpe	sysadmin-remote
nsec3dig	pdns
nsec3hash	network-basic
nsenter	os-core
nsgmls	mail-utils-dev
nslcd	enterprise-login
nslookup	network-basic
nsm	network-time-sensitive
nspr-config	devpkg-nspr
nss-config	devpkg-nss
nstat	iproute2
nsupdate	network-basic
ntfs-3g	storage-utils
ntfs-3g.probe	storage-utils
ntfscat	storage-utils
ntfsclone	storage-utils
ntfscluster	storage-utils
ntfscmp	storage-utils
ntfscp	storage-utils
ntfsfix	storage-utils
ntfsinfo	storage-utils
ntfslabel	storage-utils
ntfsls	storage-utils
ntfsresize	storage-utils
ntfsundelete	storage-utils
ntlm_auth	samba
ntopng	ntopng
ntpdate	sysadmin-hostmgmt
ntpshmmon	gpsd
numactl	numactl
numademo	numactl
numastat	numactl
numatop	performance-tools
numfmt	os-core
numlockx	x11-tools
nunit-console	mono
nunit-console2	mono
nunit-console4	mono
nut-scanner	nut
nvim	neovim
nvlc	vlc
nvme	storage-utils
nvptx-arch	llvm
nvptx-arch-17	llvm
oLschema2ldif	samba
oathtool	devpkg-oath-toolkit
objcopy	binutils
objdump	binutils
object-remote-node	perl-extras
object-remote-slave	perl-extras
ocaml	ocaml-basic
ocamlbuild	ocaml-basic
ocamlbuild.byte	ocaml-basic
ocamlbuild.native	ocaml-basic
ocamlc	ocaml-basic
ocamlc.byte	ocaml-basic
ocamlc.opt	ocaml-basic
ocamlcmt	ocaml-basic
ocamlcp	ocaml-basic
ocamlcp.byte	ocaml-basic
ocamlcp.opt	ocaml-basic
ocamldebug	ocaml-basic
ocamldep	ocaml-basic
ocamldep.byte	ocaml-basic
ocamldep.opt	ocaml-basic
ocamldoc	ocaml-basic
ocamldoc.opt	ocaml-basic
ocamllex	ocaml-basic
ocamllex.byte	ocaml-basic
ocamllex.opt	ocaml-basic
ocamlmklib	ocaml-basic
ocamlmklib.byte	ocaml-basic
ocamlmklib.opt	ocaml-basic
ocamlmktop	ocaml-basic
ocamlmktop.byte	ocaml-basic
ocamlmktop.opt	ocaml-basic
ocamlobjinfo	ocaml-basic
ocamlobjinfo.byte	ocaml-basic
ocamlobjinfo.opt	ocaml-basic
ocamlopt	ocaml-basic
ocamlopt.byte	ocaml-basic
ocamlopt.opt	ocaml-basic
